assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
4,1999-11-16,3,250,True,True,0,0,3,0.23,70,467779,None,,0,0,-1,1,229.5,89,66,184,14.05,None,,0,3,0.0,0.0,0,1.47,0.11,2.67,0.2,1.20,16.40,1.25,0.09,Mats,0.4,349,155,17,1.3,0,False,66.5,105,58,173,False,303.4,119,41,1179,Toe Injury - Unknown return date,2025-12-31T00:00:09.404007Z,49,326,201,p467779,0,0,None,0,,467779.jpg,3.6,112,48,67,0,152,False,0,0.0,[],Wieffer,0.2,375,127,False,None,13,0.99,i,47,6,36,2024-07-06,131.0,146,86,58,79336,12,67773,2562,0.1,11.8,Wieffer,4
0,2005-11-18,0,0,False,True,0,0,0,0,0,611695,None,,0,0,0,0,0.0,763,335,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malick,0.0,738,319,0,0,0,False,0.0,765,335,174,False,0.0,765,335,0,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795Z,50,277,171,p611695,0,0,None,0,,611695.jpg,0.0,765,335,0,0,54,False,0,0,[],Yalcouyé,0.0,747,323,False,None,0,0,u,0,6,36,2024-07-12,0.0,756,333,0,0,0,1257,1,0.0,0.0,Yalcouye,0
0,2005-09-21,0,3,True,True,None,None,0,0.0,0,567121,None,,0,0,-1,1,0.0,643,249,0,0.0,None,,0,3,0.0,-0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Joe,0.0,597,215,0,0.0,0,False,0.0,649,247,175,False,0.0,646,245,1,,None,44,545,325,p567121,0,0,None,0,,567121.jpg,1.0,441,197,0,0,241,False,0,0.0,[],Knight,0.1,499,174,False,None,0,0.0,a,0,6,36,2025-01-31,0.0,617,237,1,10502,64,13157,158,0.0,0.2,Knight,0
0,None,0,0,False,True,0,0,0,0,0,550141,None,,0,0,0,0,0.0,685,280,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Adrian,0.0,642,250,0,0,0,False,0.0,689,279,176,False,0.0,688,278,0,has joined Dinamo Bucharest permanently.,2025-09-22T21:46:15.598017Z,45,453,275,p550141,0,0,None,0,,550141.jpg,0.0,692,282,0,0,None,False,0,0,[],Mazilu,0.0,668,277,False,None,0,0,u,0,6,36,None,0.0,665,271,0,1435,0,4510,13,0.0,0.0,Mazilu,0
0,2003-10-15,0,0,False,True,0,0,0,0,0,513834,None,,0,0,0,0,0.0,677,272,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Andrew,0.0,633,241,0,0,0,False,0.0,681,271,177,False,0.0,680,270,0,Has joined Los Angeles FC on loan for the rest of the season.,2025-08-22T14:16:38.542849Z,45,442,264,p513834,0,0,None,0,,513834.jpg,0.0,684,274,0,0,104,False,0,0,[],Moran,0.0,677,284,False,None,0,0,u,0,6,36,2021-08-23,0.0,657,263,0,490,0,5038,12,0.0,0.0,Moran,0
0,1990-11-26,8,254,True,True,100,100,3,0.24,16,50175,None,,-1,1,-3,3,154.3,150,11,51,4.12,2,,2,4,1.2,0.7,1,0.64,0.05,7.79,0.63,7.15,17.46,1.41,0.58,Danny,1.2,272,33,18,1.46,8,False,76.5,80,14,178,False,300.4,120,11,1113,,2025-12-19T14:00:08.695558Z,62,71,23,p50175,0,2,2,0,,50175.jpg,3.2,162,15,25,0,241,False,0,0.0,[],Welbeck,4.1,87,14,False,None,12,0.97,a,10,6,36,2020-10-18,316.0,41,17,65,1854012,7732,1919393,34742,0.2,10.5,Welbeck,3
0,2004-10-19,0,0,False,True,0,0,0,0,0,487117,None,,0,0,0,0,0.0,782,84,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Evan,0.0,772,80,0,0,0,False,0.0,783,84,179,False,0.0,783,84,0,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,55,151,36,p487117,0,0,None,0,,487117.jpg,0.0,783,84,0,0,104,False,0,0,[],Ferguson,0.0,727,86,False,None,0,0,u,0,6,36,2021-08-23,0.0,779,84,0,0,0,1549,3,0.0,0.0,Ferguson,0
1,2006-01-06,0,55,True,True,0,0,0,0.0,2,608181,None,,0,0,-3,3,65.7,269,28,15,10.23,None,,0,4,0.0,0.0,0,0.11,0.08,0.55,0.38,0.44,2.59,1.77,0.3,Stefanos,0.0,747,77,2,1.36,1,False,17.7,340,40,180,False,66.6,352,36,132,Knee injury - Expected back 01 Jun,2025-12-04T09:00:09.057817Z,52,222,49,p608181,0,0,None,0,,608181.jpg,1.8,346,36,10,0,83,False,0,0.0,[],Tzimas,0.1,501,72,False,None,1,0.68,i,3,6,36,2025-02-03,44.0,295,48,16,12914,15,22432,103,0.0,3.1,Tzimas,0
1,2007-05-30,0,81,True,True,None,None,1,0.54,1,647850,None,,0,0,-2,2,69.2,260,27,25,13.47,None,,0,4,1.4,0.9,0,0.20,0.11,1.49,0.81,1.29,2.65,1.43,0.7,Charalampos,1.4,252,30,3,1.62,1,False,29.1,287,35,181,False,79.8,335,33,167,,None,48,369,61,p647850,0,0,None,0,,647850.jpg,1.6,370,41,17,0,83,False,0,0.0,[],Kostoulas,0.3,294,50,False,None,1,0.54,a,7,6,36,2025-07-01,142.0,135,33,18,43443,599,63907,993,0.3,3.8,Kostoulas,1
0,2007-06-11,0,3,True,True,None,None,0,0.0,0,556637,None,,0,0,0,0,0.0,688,282,0,0.0,None,,0,3,0.0,-0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Nehemiah,0.0,645,252,0,0.0,0,False,0.0,693,282,744,False,0.0,692,281,1,,None,45,458,278,p556637,0,0,None,0,,556637.jpg,1.0,447,202,0,0,241,False,0,0.0,[],Oriola,0.0,698,298,False,None,0,0.0,a,0,6,36,2025-10-17,0.0,669,274,1,2236,36,1442,60,0.0,0.2,Oriola,0
0,2008-03-09,0,0,True,True,None,None,0,0,0,604988,None,,0,0,0,0,0.0,582,232,0,0,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Freddie,0.0,520,210,0,0,0,False,0.0,590,231,761,False,0.0,587,231,0,,None,40,702,197,p604988,0,0,None,0,,604988.jpg,0.0,598,232,0,0,241,False,0,0,[],Simmonds,0.0,738,252,False,None,0,0,a,0,6,36,2024-07-01,0.0,546,226,0,427,41,262,41,0.0,0.0,Simmonds,0
0,1991-06-15,0,11,True,True,None,None,0,0.0,5,60307,None,,0,0,0,0,4.3,420,204,9,7.43,None,,0,3,1.0,0.5,1,0.00,0.0,0.14,0.12,0.14,2.59,2.14,0.12,Pascal,1.0,290,130,1,0.83,0,False,3.7,430,195,783,False,9.8,433,194,109,,None,55,134,83,p60307,0,0,None,0,,60307.jpg,1.0,473,223,3,0,80,False,0,0.0,[],Groß,0.0,674,281,False,None,1,0.83,a,1,6,36,2026-01-02,25.0,336,177,2,2313,1177,343,198,0.2,0.4,Groß,1
0,2008-04-20,0,0,True,True,None,None,0,0,0,597320,None,,0,0,0,0,0.0,706,295,0,0,None,,0,3,1.2,0.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,663,265,0,0,0,False,0.0,711,295,795,False,0.0,711,295,0,,None,45,480,295,p597320,0,0,None,0,,597320.jpg,0.0,712,296,0,0,241,False,0,0,[],Howell,0.0,793,355,False,None,0,0,a,0,6,36,2025-04-11,0.0,690,290,0,25,25,2,2,0.0,0.0,Howell,0
0,2004-12-23,0,4,True,True,100,100,0,0.0,0,536916,None,,0,0,-4,4,25.1,352,183,3,6.0,None,,0,3,0.0,0.0,0,0.09,0.18,0.09,0.18,0.00,0.55,1.1,0.0,Facundo,0.0,681,280,1,2.0,0,False,3.9,428,193,168,False,5.6,444,202,45,,2025-09-21T22:30:05.997985Z,46,391,242,p536916,0,0,None,0,,536916.jpg,1.0,457,211,2,0,10,False,0,0.0,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 34 as part of their loan conditions.', 'gameweek': 34, 'url': None}]",Buonanotte,0.1,493,171,False,None,1,2.0,a,1,7,8,2025-09-01,8.0,381,189,1,11194,134,25782,210,0.0,0.2,Buonanotte,0
1,1997-11-18,4,319,True,True,100,75,8,0.42,19,215059,None,,0,0,-1,1,50.0,304,1,0,0.0,None,,1,1,2.2,1.7,2,0.02,0.0,0.02,0.0,0.00,26.83,1.41,0.0,Robert,2.2,192,15,23,1.21,0,False,48.1,183,7,220,False,434.0,41,11,1714,,2026-01-04T21:30:12.078705Z,49,303,12,p215059,0,0,None,0,,215059.jpg,3.7,103,12,163,1,200,False,48,2.52,[],Lynch Sánchez,13.4,26,3,False,None,20,1.05,a,0,7,8,2023-08-05,0.0,729,82,74,1199478,17919,2409691,40657,0.4,15.1,Sánchez,2
0,2002-04-16,0,18,True,True,None,None,0,0.0,2,508479,None,,0,0,-2,2,0.0,609,78,0,0.0,None,,0,1,0.4,0.4,0,0.00,0.0,0.00,0.0,0.00,2.78,1.44,0.0,Filip,0.4,343,24,3,1.55,0,False,2.8,437,30,221,False,28.2,408,30,174,,None,43,591,29,p508479,0,0,None,0,,508479.jpg,1.5,381,30,14,0,58,False,3,1.55,[],Jörgensen,0.2,381,56,False,None,1,0.52,a,0,7,8,2024-07-30,0.0,579,65,3,14124,402,23560,538,0.1,0.7,Jörgensen,0
0,2005-07-31,0,0,False,True,0,0,0,0,0,549939,None,,0,0,0,0,0.0,569,68,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mike,0.0,507,74,0,0,0,False,0.0,577,79,222,False,0.0,574,79,0,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822Z,40,687,61,p549939,0,0,None,0,,549939.jpg,0.0,585,79,0,0,21,False,0,0,[],Penders,0.0,764,86,False,None,0,0,u,0,7,8,2024-08-27,0.0,533,53,0,0,0,331,0,0.0,0.0,Penders,0
0,2004-05-15,0,0,True,True,None,None,0,0,0,471798,None,,0,0,-1,1,0.0,509,35,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gabriel,0.0,446,43,0,0,0,False,0.0,519,48,223,False,0.0,516,48,0,,None,39,740,80,p471798,0,0,None,0,,471798.jpg,0.0,526,48,0,0,229,False,0,0,[],Słonina,0.1,442,67,False,None,0,0,a,0,7,8,2022-08-02,0.0,470,20,0,9424,114,10986,177,0.0,0.0,Slonina,0
2,1998-07-22,5,316,True,True,100,75,8,0.47,72,179268,None,,-1,1,0,0,307.8,49,6,107,6.31,None,,0,2,0.0,0.0,-3,2.04,0.12,2.62,0.15,0.58,22.66,1.34,0.03,Marc,0.0,780,261,19,1.12,0,False,71.9,89,21,224,False,299.4,122,51,1525,,2025-12-28T21:30:08.615371Z,60,85,3,p179268,0,0,None,0,,179268.jpg,3.6,115,45,71,1,200,False,0,0.0,[],Cucurella Saseta,16.1,20,7,False,None,18,1.06,a,35,7,8,2022-08-05,113.0,169,35,69,2385963,8553,3051667,85175,0.0,11.5,Cucurella,3
5,1999-12-08,8,341,True,True,100,100,5,0.33,55,225796,2,,0,0,2,-2,368.6,33,2,92,6.08,2,,1,2,3.2,3.2,1,2.14,0.14,3.00,0.2,0.86,21.98,1.45,0.06,Reece,3.2,122,47,16,1.06,2,False,83.2,63,11,225,False,377.0,69,30,1361,,2025-10-13T09:30:08.256625Z,57,119,11,p225796,0,0,None,0,,225796.jpg,4.2,60,26,75,0,241,False,0,0.0,[],James,11.3,38,12,False,None,14,0.93,a,37,7,8,2019-05-15,85.0,222,57,83,1801038,42450,1157037,48812,0.6,14.6,James,4
1,1999-07-05,7,377,True,True,100,100,8,0.41,141,180736,None,,0,0,5,-5,82.5,234,65,167,8.64,None,,2,2,2.2,2.2,3,0.68,0.04,1.82,0.1,1.14,25.07,1.3,0.06,Trevoh,2.2,195,72,23,1.19,3,False,72.2,88,20,226,False,497.2,21,8,1740,,2025-09-28T00:00:08.404840Z,55,138,16,p180736,0,0,None,0,,180736.jpg,5.1,15,6,78,1,241,False,0,0.0,[],Chalobah,17.9,19,6,False,None,20,1.03,a,26,7,8,2018-02-16,143.0,133,24,102,3547655,63839,1651193,60457,0.4,18.5,Chalobah,3
0,2003-02-26,0,0,True,True,0,0,0,0,0,460028,None,,-1,1,-3,3,0.0,725,254,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Levi,0.0,686,247,0,0,0,False,0.0,730,254,227,False,0.0,730,254,0,Anterior cruciate ligament - Unknown return date,2025-08-08T14:30:04.255160Z,47,379,66,p460028,0,0,None,0,,460028.jpg,0.0,730,254,0,0,241,False,0,0,[],Samuels Colwill,0.1,457,168,False,None,0,0,i,0,7,8,2022-07-01,0.0,712,253,0,984,26,30222,56,0.0,0.0,Colwill,0
2,2003-05-19,7,277,True,True,100,100,6,0.44,42,482609,None,,0,0,0,0,200.1,101,26,73,5.4,None,,2,2,1.0,1.0,2,0.83,0.06,2.06,0.15,1.23,21.15,1.57,0.09,Malo,1.0,287,105,14,1.04,2,False,59.1,137,46,228,False,273.2,145,63,1216,,2025-10-18T18:30:08.275780Z,50,262,43,p482609,0,0,None,0,,482609.jpg,3.8,94,37,77,1,73,False,0,0.0,[],Gusto,2.3,121,48,False,None,13,0.96,a,31,7,8,2023-01-28,118.0,164,32,73,401330,7925,344880,11967,0.2,14.6,Gusto,1
0,2001-03-26,0,30,True,True,100,100,0,0.0,24,242880,None,,0,0,-1,1,6.2,414,151,27,7.25,None,,0,2,0.6,0.6,0,0.04,0.01,0.04,0.01,0.00,5.13,1.38,0.0,Benoît,0.6,319,118,7,1.88,0,False,6.5,409,147,229,False,57.8,369,141,335,,2025-10-17T12:30:08.541306Z,44,523,113,p242880,0,0,None,0,,242880.jpg,0.5,486,170,11,0,73,False,0,0.0,[],Badiashile Mukinayi,0.0,647,226,False,None,4,1.07,a,3,7,8,2023-01-05,0.0,602,245,3,3632,131,4327,136,0.1,0.7,B.Badiashile,2
0,2000-12-17,3,177,True,True,100,75,4,0.48,87,444463,None,,0,0,-1,1,14.7,376,137,100,11.89,None,,0,2,0.8,0.6,0,0.07,0.01,0.32,0.04,0.25,11.87,1.41,0.03,Wesley,0.8,297,109,8,0.95,0,False,25.2,303,101,230,False,214.8,191,76,757,,2026-01-04T21:30:12.123677Z,44,528,116,p444463,0,0,None,0,,444463.jpg,4.1,66,28,43,0,73,False,0,0.0,[],Fofana,0.4,264,100,False,None,9,1.07,a,13,7,8,2022-08-31,22.0,344,114,41,82156,709,65113,3392,0.2,9.3,Fofana,1
0,2005-08-29,0,0,False,True,0,0,0,0,0,574458,None,,0,0,0,0,0.0,695,253,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mamadou,0.0,652,246,0,0,0,False,0.0,700,253,231,False,0.0,699,253,0,Has joined RC Strasbourg on loan for the rest of the season.,2025-08-11T01:09:37.642396Z,45,466,94,p574458,0,0,None,0,,574458.jpg,0.0,701,253,0,0,73,False,0,0,[],Sarr,0.0,733,249,False,None,0,0,u,0,7,8,2025-06-09,0.0,677,252,0,0,0,1934,3,0.0,0.0,M.Sarr,0
0,1997-09-24,2,101,True,True,100,100,2,0.28,59,109646,None,,-1,1,-5,5,31.8,341,118,72,10.02,None,,0,2,0.0,0.0,0,0.40,0.06,0.50,0.08,0.11,9.82,1.37,0.02,Tosin,0.0,471,179,11,1.53,0,False,24.2,307,103,232,False,190.8,211,85,647,,2025-09-26T11:30:06.530261Z,40,646,160,p109646,0,0,None,0,,109646.jpg,2.7,223,88,16,0,241,False,0,0.0,[],Adarabioyo,0.3,315,117,False,None,6,0.83,a,13,7,8,2024-07-01,19.0,351,120,27,103421,641,213505,798,0.0,6.8,Tosin,2
0,2006-05-05,5,90,True,True,100,100,2,0.38,25,577016,None,,0,0,-2,2,25.6,351,126,31,5.96,None,,1,2,0.6,0.6,1,0.08,0.02,0.68,0.14,0.60,11.78,2.27,0.12,Josh,0.6,316,115,9,1.73,1,False,19.9,332,111,233,False,107.8,298,112,468,,2025-09-24T11:30:08.237944Z,38,791,258,p577016,0,0,None,0,,577016.jpg,3.8,89,34,19,0,241,False,0,0.0,[],Acheampong,1.3,169,67,False,None,6,1.15,a,6,7,8,2024-03-10,64.0,259,74,30,474334,2634,436947,2855,0.2,7.9,Acheampong,0
0,2005-04-29,0,0,False,True,0,0,0,0,0,622758,None,,0,0,0,0,0.0,586,236,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Aarón,0.0,525,215,0,0,0,False,0.0,594,235,234,False,0.0,591,235,0,has joined Borussia Dortmund on loan for the rest of the season.,2025-09-02T11:35:16.308555Z,40,707,202,p622758,0,0,None,0,,622758.jpg,0.0,602,236,0,0,10,False,0,0,[],Anselmino,0.1,556,201,False,None,0,0,u,0,7,8,2024-08-08,0.0,550,230,0,1030,0,9874,23,0.0,0.0,Anselmino,0
1,2002-05-06,1,140,True,True,100,100,1,0.14,10,244851,None,,0,0,-1,1,113.2,187,125,51,6.92,1,,0,3,3.4,3.4,1,0.36,0.05,3.08,0.42,2.72,13.11,1.78,0.37,Cole,3.4,106,45,10,1.36,3,False,47.0,186,97,235,False,161.2,240,104,663,,2025-09-20T23:30:06.610468Z,104,3,2,p244851,0,0,1,0,,244851.jpg,3.3,147,64,31,0,241,False,0,0.0,[],Palmer,12.3,34,12,False,None,9,1.22,a,10,7,8,2023-09-01,197.0,89,54,36,1388318,41826,6622911,42784,0.3,3.5,Palmer,1
4,2000-03-09,6,370,True,True,100,100,8,0.44,14,247632,1,,-1,1,1,-1,527.9,9,9,81,4.45,4,,1,3,2.4,2.4,5,4.01,0.22,7.57,0.42,3.56,21.58,1.18,0.2,Pedro,2.4,174,75,15,0.82,5,False,128.8,11,9,236,False,379.4,68,20,1639,,2025-11-09T11:00:08.651575Z,71,34,21,p247632,0,0,None,0,,247632.jpg,4.2,62,27,54,0,173,False,0,0.0,[],Lomba Neto,6.5,62,22,False,None,19,1.04,a,13,7,8,2024-08-11,378.0,29,16,88,1761874,10858,1507503,40973,0.3,12.4,Neto,2
2,2001-01-17,11,379,True,True,100,100,7,0.37,29,448047,3,,0,0,-1,1,502.9,13,13,147,7.78,3,,2,3,4.6,4.6,1,3.87,0.2,11.66,0.61,7.79,24.53,1.3,0.41,Enzo,4.6,41,19,21,1.11,6,False,146.8,5,3,237,False,463.4,29,8,1700,,2025-11-09T11:00:08.666360Z,64,60,38,p448047,0,0,2,0,,448047.jpg,4.6,36,17,80,0,10,False,0,0.0,[],Fernández,10.3,42,16,False,None,19,1.01,a,38,7,8,2023-01-31,501.0,11,5,92,3229151,73249,2650783,33290,0.7,14.4,Enzo,5
4,2007-04-24,2,131,True,True,100,100,2,0.3,5,624773,4,,0,0,-1,1,189.0,110,79,42,6.28,None,,0,3,1.4,1.4,0,2.06,0.31,4.40,0.66,2.34,7.44,1.11,0.35,Estêvão,1.4,256,112,8,1.2,1,False,54.1,156,85,238,False,120.4,280,125,602,,2025-12-17T17:00:10.965534Z,64,63,41,p624773,0,0,3,0,,624773.jpg,2.3,276,123,28,0,30,False,0,0.0,[],Almeida de Oliveira Gonçalves,1.8,141,48,False,None,8,1.2,a,9,7,8,2025-07-14,233.0,68,42,39,663216,4041,702289,7501,0.2,6.1,Estêvão,3
2,2004-08-08,0,93,True,True,None,None,1,0.2,6,463936,None,,0,0,-5,5,128.8,171,115,29,5.87,None,,0,3,0.4,0.4,0,0.94,0.19,1.75,0.35,0.81,7.61,1.54,0.16,Jamie,0.4,351,156,5,1.01,0,False,31.2,278,136,239,False,93.0,315,140,445,,None,60,86,56,p463936,0,0,None,0,,463936.jpg,1.6,373,168,15,0,241,False,0,0.0,[],Bynoe-Gittens,0.1,447,153,False,None,4,0.81,a,8,7,8,2025-07-05,91.0,211,120,23,16509,176,39564,300,0.1,3.8,Gittens,0
0,1997-11-14,0,0,False,True,0,0,0,0,0,213198,None,,0,0,-1,1,0.0,785,349,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Christopher,0.0,778,346,0,0,0,False,0.0,785,349,240,False,0.0,785,349,0,has joined AC Milan permanently.,2025-09-02T11:35:16.323578Z,59,96,62,p213198,0,0,None,0,,213198.jpg,0.0,785,349,0,0,73,False,0,0,[],Nkunku,0.1,494,172,False,None,0,0,u,0,7,8,2023-07-01,0.0,785,349,0,2668,0,23582,19,0.0,0.0,Nkunku,0
1,2001-11-02,9,317,True,True,100,100,4,0.27,60,486672,None,,0,0,2,-2,191.6,105,75,197,13.21,None,,1,3,2.2,2.2,4,0.99,0.07,1.88,0.13,0.89,21.28,1.43,0.06,Moisés,2.2,196,87,20,1.34,3,False,65.0,112,61,241,False,375.6,70,21,1342,,2025-12-31T00:00:09.550966Z,57,122,77,p486672,0,0,None,0,,486672.jpg,4.3,51,21,92,1,62,False,0,0.0,[],Caicedo Corozo,7.9,54,20,False,None,15,1.01,a,45,7,8,2023-08-14,85.0,223,124,69,3091300,7646,3011174,16618,0.4,12.1,Caicedo,5
0,2006-02-04,0,2,True,True,None,None,1,0.63,0,550615,None,,0,0,-2,2,7.0,411,201,3,1.9,None,,0,3,0.0,0.0,0,0.08,0.05,0.40,0.25,0.32,1.65,1.05,0.2,Tyrique,0.0,697,291,2,1.27,0,False,7.1,406,184,243,False,8.2,438,199,142,,None,48,368,230,p550615,0,0,None,0,,550615.jpg,1.0,462,215,1,0,241,False,0,0.0,[],George,0.1,549,198,False,None,0,0.0,a,2,7,8,2024-04-15,56.0,276,148,4,6046,71,8561,118,0.0,0.8,George,2
0,2004-01-06,0,22,True,True,0,0,0,0.0,5,514356,None,,0,0,-1,1,7.5,408,199,11,9.43,None,,0,3,0.0,0.0,0,0.05,0.04,0.05,0.04,0.00,2.79,2.39,0.0,Roméo,0.0,720,305,3,2.57,0,False,1.8,445,202,244,False,9.6,434,195,105,Thigh injury - Unknown return date,2025-11-06T09:30:08.519036Z,49,333,205,p514356,0,0,None,0,,514356.jpg,1.0,464,216,4,0,21,False,0,0.0,[],Lavia,0.0,679,286,False,None,1,0.86,i,2,7,8,2023-08-18,2.0,422,208,4,2503,6,4466,17,0.0,0.8,Lavia,0
0,2001-01-05,0,0,True,True,0,0,0,0,0,465920,None,,0,0,-1,1,0.0,745,323,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mykhailo,0.0,718,304,0,0,0,False,0.0,749,323,245,False,0.0,749,323,0,Suspended - unknown return date,2025-07-21T10:00:04.824210Z,49,324,199,p465920,0,0,None,0,,465920.jpg,0.0,749,323,0,0,225,False,0,0,[],Mudryk,0.0,723,309,False,None,0,0,s,0,7,8,2023-01-15,0.0,737,321,0,813,18,1161,13,0.0,0.0,Mudryk,0
0,2004-05-03,0,79,True,True,100,100,1,0.18,22,532605,None,,0,0,0,0,93.0,217,136,65,11.45,None,,0,3,0.6,0.6,1,0.50,0.09,2.20,0.39,1.70,7.96,1.4,0.3,Andrey,0.6,321,143,5,0.88,0,False,23.7,310,150,246,False,86.0,325,144,511,,2025-10-01T00:30:06.094463Z,45,448,270,p532605,0,0,None,0,,532605.jpg,1.2,418,187,27,0,30,False,0,0.0,[],Nascimento dos Santos,0.3,314,103,False,None,5,0.88,a,16,7,8,2023-01-07,59.0,272,146,18,64149,992,71828,1026,0.1,4.0,Andrey Santos,3
0,2005-03-14,0,0,True,True,100,0,0,0,0,491007,None,,0,0,-2,2,0.0,605,226,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dário,0.0,554,192,0,0,0,False,0.0,611,223,247,False,0.0,608,221,0,,2025-09-11T07:00:06.794916Z,43,583,338,p491007,0,0,None,0,,491007.jpg,0.0,618,230,0,0,173,False,0,0,[],Luís Essugo,0.1,569,208,False,None,0,0,a,0,7,8,2025-06-02,0.0,574,211,0,10552,60,12653,106,0.0,0.0,D.Essugo,0
0,None,0,0,False,True,0,0,0,0,0,611134,None,,0,0,0,0,0.0,711,299,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kendry,0.0,668,269,0,0,0,False,0.0,716,299,248,False,0.0,716,299,0,Has joined RC Strasbourg on loan for the rest of the season.,2025-08-11T01:09:37.664358Z,45,487,300,p611134,0,0,None,0,,611134.jpg,0.0,716,299,0,0,None,False,0,0,[],Páez Andrade,0.0,753,326,False,None,0,0,u,0,7,8,None,0.0,695,294,0,0,0,943,2,0.0,0.0,Paez,0
3,2001-09-26,15,352,True,True,None,None,7,0.41,27,475168,None,,-1,1,-4,4,329.7,41,1,90,5.33,None,,3,4,3.6,3.6,1,1.36,0.08,7.75,0.46,6.39,21.46,1.27,0.38,João Pedro,3.6,93,12,17,1.01,6,False,116.4,19,4,249,False,380.2,65,6,1521,,None,71,35,14,p475168,0,0,None,0,,475168.jpg,4.0,77,7,48,0,30,False,0,0.0,[],Junqueira de Jesus,26.5,13,3,False,None,18,1.07,a,15,7,8,2025-07-02,458.0,15,9,84,4363863,16070,7741148,104421,0.5,11.8,João Pedro,2
0,2003-02-08,1,72,True,True,100,100,2,0.32,6,463034,None,,0,0,-3,3,45.4,314,35,18,2.84,None,,0,4,1.8,1.8,7,0.17,0.03,2.64,0.42,2.47,7.75,1.22,0.39,Liam,1.8,224,25,9,1.42,1,False,31.4,276,32,250,False,52.0,376,40,571,,2025-12-06T20:30:09.280737Z,62,76,25,p463034,0,0,None,0,,463034.jpg,1.8,348,38,11,0,241,False,0,0.0,[],Delap,0.9,188,27,False,None,8,1.26,a,1,7,8,2025-06-04,223.0,71,24,21,87150,6540,439605,1464,0.3,3.4,Delap,2
0,2001-06-20,0,0,False,True,0,0,0,0,0,517052,None,,0,0,0,0,0.0,791,87,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nicolas,0.0,787,84,0,0,0,False,0.0,791,87,251,False,0.0,791,87,0,has joined Bayern Munich on loan for the rest of the season.,2025-09-02T11:35:16.339917Z,65,55,19,p517052,0,0,None,0,,517052.jpg,0.0,791,87,0,0,189,False,0,0,[],Jackson,0.1,515,73,False,None,0,0,u,0,7,8,2023-07-01,0.0,791,87,0,4962,0,15209,26,0.0,0.0,N.Jackson,0
